Company_Id,Status,Issue/ Comments
2469778,CSM,CSM
1348858,CSM,CSM
2364594,CSM,CSM
4694,CSM,CSM
84477,CSM,CSM
4127256,CSM,CSM
180186,CSM,CSM
548141,CSM,CSM
190928,CSM,CSM
75822,CSM,CSM
729102,CSM,CSM
214046,CSM,CSM
1374814,CSM,CSM
20963,CSM,CSM
1701102,CSM,CSM
65884,CSM,CSM
916590,CSM,CSM
334,CSM,CSM
10816,CSM,CSM
744171,CSM,CSM
1037326,CSM,CSM
3124188,CSM,CSM
1500684,CSM,CSM
116648,CSM,CSM
3718274,CSM,CSM
15968,CSM,CSM
924914,CSM,CSM
3939002,CSM,CSM
3749536,CSM,CSM
624719,CSM,CSM
1036454,CSM,CSM
1072614,CSM,CSM
4230034,CSM,CSM
60873,CSM,CSM
754,CSM,CSM
477819,CSM,CSM
16436,CSM,CSM
412,CSM,CSM
2796770,CSM,CSM
1088568,CSM,CSM
566,CSM,CSM
567263,CSM,CSM
946400,CSM,CSM
17729,CSM,CSM
6485,CSM,CSM
278,CSM,CSM
2166274,CSM,CSM
3835,CSM,CSM
1201,CSM,CSM
1289484,CSM,CSM
1053508,CSM,CSM
64496,CSM,CSM
1521592,CSM,CSM
2558388,CSM,CSM
74955,CSM,CSM
2148336,CSM,CSM
2342718,CSM,CSM
14909,CSM,CSM
86340,CSM,CSM
1632778,CSM,CSM
2496406,CSM,CSM
907982,CSM,CSM
4086386,CSM,CSM
731797,CSM,CSM
19311,CSM,CSM
3150622,CSM,CSM
13178,CSM,CSM
827865,CSM,CSM
1384878,CSM,CSM
192777,CSM,CSM
3580298,CSM,CSM
933518,CSM,CSM
642011,CSM,CSM
2810798,CSM,CSM
3152376,CSM,CSM
628863,CSM,CSM
4962,CSM,CSM
4378970,CSM,CSM
2420006,CSM,CSM
1775134,CSM,CSM
14681,CSM,CSM
749909,CSM,CSM
1597548,CSM,CSM
740,CSM,CSM
15403,CSM,CSM
1067940,CSM,CSM
601539,CSM,CSM
461241,CSM,CSM
828831,CSM,CSM
43583,CSM,CSM
3012178,CSM,CSM
216516,CSM,CSM
3685282,CSM,CSM
832929,CSM,CSM
421417,CSM,CSM
1257862,CSM,CSM
574521,CSM,CSM
2172866,CSM,CSM
2838214,CSM,CSM
86103,CSM,CSM
1467566,CSM,CSM
2854094,CSM,CSM
3694038,CSM,CSM
924734,CSM,CSM
626283,CSM,CSM
1292276,CSM,CSM
2377474,CSM,CSM
3720718,CSM,CSM
5136,CSM,CSM
1424590,CSM,CSM
175066,CSM,CSM
436993,CSM,CSM
88239,CSM,CSM
741841,CSM,CSM
3018370,CSM,CSM
1944598,CSM,CSM
700939,CSM,CSM
532321,CSM,CSM
3397790,CSM,CSM
617615,CSM,CSM
1762918,CSM,CSM
3241146,CSM,CSM
2023604,CSM,CSM
742605,CSM,CSM
118590,CSM,CSM
739661,CSM,CSM
54835,CSM,CSM
82372,CSM,CSM
114670,CSM,CSM
897148,CSM,CSM
3205406,CSM,CSM
120867,CSM,CSM
3021740,CSM,CSM
1497282,CSM,CSM
1799168,CSM,CSM
832009,CSM,CSM
1616260,CSM,CSM
63531,CSM,CSM
546723,CSM,CSM
25496,CSM,CSM
750217,CSM,CSM
2680798,CSM,CSM
11512,CSM,CSM
892042,CSM,CSM
430927,CSM,CSM
2206,CSM,CSM
1421988,CSM,CSM
3286,CSM,CSM
1703640,CSM,CSM
3960774,CSM,CSM
1526958,CSM,CSM
750899,CSM,CSM
102581,CSM,CSM
630787,CSM,CSM
309197,CSM,CSM
986668,CSM,CSM
1022178,CSM,CSM
75743,CSM,CSM
3182980,CSM,CSM
954468,CSM,CSM
1566088,CSM,CSM
146173,CSM,CSM
2532,CSM,CSM
4430194,CSM,CSM
29908,CSM,CSM
128561,CSM,CSM
1625622,CSM,CSM
45814,CSM,CSM
966284,CSM,CSM
2376454,CSM,CSM
1933584,CSM,CSM
1224030,CSM,CSM
2542540,CSM,CSM
12267,CSM,CSM
2171330,CSM,CSM
153877,CSM,CSM
34021,CSM,CSM
22257,CSM,CSM
1716004,CSM,CSM
2853026,CSM,CSM
38748,CSM,CSM
208823,CSM,CSM
909254,CSM,CSM
34998,CSM,CSM
3024450,CSM,CSM
1905120,CSM,CSM
93431,CSM,CSM
135633,CSM,CSM
2146422,CSM,CSM
2146078,CSM,CSM
180342,CSM,CSM
1731322,CSM,CSM
1300428,CSM,CSM
3397722,CSM,CSM
538617,CSM,CSM
118364,CSM,CSM
4078442,CSM,CSM
2575282,CSM,CSM
898992,CSM,CSM
1330616,CSM,CSM
438443,CSM,CSM
1560876,CSM,CSM
48943,CSM,CSM
2832626,CSM,CSM
88740,CSM,CSM
359057,CSM,CSM
3069404,CSM,CSM
3065314,CSM,CSM
138785,CSM,CSM
4386398,CSM,CSM
4051,CSM,CSM
2949332,CSM,CSM
738707,CSM,CSM
1631016,CSM,CSM
80041,CSM,CSM
973,CSM,CSM
3648898,CSM,CSM
684063,CSM,CSM
898198,CSM,CSM
505781,CSM,CSM
34356,CSM,CSM
668491,CSM,CSM
255348,CSM,CSM
2570760,CSM,CSM
143814,CSM,CSM
1112364,CSM,CSM
1119818,CSM,CSM
2376160,CSM,CSM
500419,CSM,CSM
3919232,CSM,CSM
595,CSM,CSM
117037,CSM,CSM
249,CSM,CSM
134664,CSM,CSM
644929,CSM,CSM
377597,CSM,CSM
1381928,CSM,CSM
487229,CSM,CSM
1088224,CSM,CSM
126487,CSM,CSM
1104128,CSM,CSM
828007,CSM,CSM
841559,CSM,CSM
117513,CSM,CSM
1626028,CSM,CSM
1133274,CSM,CSM
1829602,CSM,CSM
737939,CSM,CSM
3191382,CSM,CSM
772858,CSM,CSM
1947428,CSM,CSM
50,CSM,CSM
2136424,CSM,CSM
963928,CSM,CSM
520647,CSM,CSM
1625044,CSM,CSM
1541586,CSM,CSM
739723,CSM,CSM
670369,CSM,CSM
734915,CSM,CSM
21995,CSM,CSM
702855,CSM,CSM
1331,CSM,CSM
1774104,CSM,CSM
26829,CSM,CSM
380043,CSM,CSM
1064850,CSM,CSM
2015,CSM,CSM
3398380,CSM,CSM
85003,CSM,CSM
834041,CSM,CSM
3104,CSM,CSM
1111984,CSM,CSM
3493818,CSM,CSM
1285452,CSM,CSM
3491726,CSM,CSM
3989560,CSM,CSM
2864200,CSM,CSM
930,CSM,CSM
3264918,CSM,CSM
176108,CSM,CSM
835393,CSM,CSM
115820,CSM,CSM
1367550,CSM,CSM
1831806,CSM,CSM
4246500,CSM,CSM
2691164,CSM,CSM
4063588,CSM,CSM
729065,CSM,CSM
101126,CSM,CSM
1621,CSM,CSM
1450310,CSM,CSM
1515786,CSM,CSM
954856,CSM,CSM
755079,CSM,CSM
29633,CSM,CSM
888522,CSM,CSM
1124328,CSM,CSM
2821314,CSM,CSM
1062992,CSM,CSM
1098692,CSM,CSM
1574858,CSM,CSM
1609032,CSM,CSM
487263,CSM,CSM
827015,CSM,CSM
132998,CSM,CSM
1030800,CSM,CSM
2277958,CSM,CSM
263193,CSM,CSM
738479,CSM,CSM
1617212,CSM,CSM
2975028,CSM,CSM
2446,CSM,CSM
1177,CSM,CSM
1110938,CSM,CSM
4458,CSM,CSM
93584,CSM,CSM
98332,CSM,CSM
1655816,CSM,CSM
477135,CSM,CSM
748511,CSM,CSM
122545,CSM,CSM
1425092,CSM,CSM
1404,CSM,CSM
137593,CSM,CSM
272631,CSM,CSM
2099654,CSM,CSM
4378492,CSM,CSM
2667446,CSM,CSM
720613,CSM,CSM
2088816,CSM,CSM
1505136,CSM,CSM
618581,CSM,CSM
1610522,CSM,CSM
504213,CSM,CSM
1138520,CSM,CSM
3466740,CSM,CSM
737613,CSM,CSM
1292960,CSM,CSM
963624,CSM,CSM
1035798,CSM,CSM
2527514,CSM,CSM
1777678,CSM,CSM
510003,CSM,CSM
844283,CSM,CSM
1461852,CSM,CSM
620175,CSM,CSM
551451,CSM,CSM
1398020,CSM,CSM
1986286,CSM,CSM
13895,CSM,CSM
378973,CSM,CSM
223768,CSM,CSM
1626302,CSM,CSM
4626,CSM,CSM
4268604,CSM,CSM
741201,CSM,CSM
98312,CSM,CSM
756195,CSM,CSM
1031224,CSM,CSM
50030,CSM,CSM
42871,CSM,CSM
2799364,CSM,CSM
3274062,CSM,CSM
263388,CSM,CSM
491759,CSM,CSM
3024226,CSM,CSM
213878,CSM,CSM
3583690,CSM,CSM
1738184,CSM,CSM
1098730,CSM,CSM
30831,CSM,CSM
934160,CSM,CSM
1956462,CSM,CSM
2781116,CSM,CSM
658299,CSM,CSM
1414864,CSM,CSM
843971,CSM,CSM
835013,CSM,CSM
4232466,CSM,CSM
728293,CSM,CSM
1301326,CSM,CSM
169356,CSM,CSM
2454028,CSM,CSM
1039972,CSM,CSM
502203,CSM,CSM
2633122,CSM,CSM
4088060,CSM,CSM
1111376,CSM,CSM
3628762,CSM,CSM
229001,CSM,CSM
835573,CSM,CSM
4232662,CSM,CSM
126120,CSM,CSM
1062328,CSM,CSM
150767,CSM,CSM
24424,CSM,CSM
743149,CSM,CSM
497859,CSM,CSM
1631912,CSM,CSM
600601,CSM,CSM
4401552,CSM,CSM
2542300,CSM,CSM
3230872,CSM,CSM
1136234,CSM,CSM
747783,CSM,CSM
481665,CSM,CSM
738691,CSM,CSM
142478,CSM,CSM
135936,CSM,CSM
16937,CSM,CSM
224399,CSM,CSM
496265,CSM,CSM
759299,CSM,CSM
3945678,CSM,CSM
839317,CSM,CSM
681393,CSM,CSM
746853,CSM,CSM
479265,CSM,CSM
626851,CSM,CSM
642221,CSM,CSM
760241,CSM,CSM
2244204,CSM,CSM
221680,CSM,CSM
1042932,CSM,CSM
630793,CSM,CSM
3659204,CSM,CSM
145238,CSM,CSM
1137022,CSM,CSM
18624,CSM,CSM
173334,CSM,CSM
1480796,CSM,CSM
2341186,CSM,CSM
313,CSM,CSM
3069180,CSM,CSM
214758,CSM,CSM
719951,CSM,CSM
265476,CSM,CSM
3067608,CSM,CSM
59155,CSM,CSM
131524,CSM,CSM
836643,CSM,CSM
1041374,CSM,CSM
1282318,CSM,CSM
325201,CSM,CSM
833071,CSM,CSM
645563,CSM,CSM
1460872,CSM,CSM
3051780,CSM,CSM
2124952,CSM,CSM
2090358,CSM,CSM
913830,CSM,CSM
2893550,CSM,CSM
1471994,CSM,CSM
2665522,CSM,CSM
4238084,CSM,CSM
78779,CSM,CSM
2556926,CSM,CSM
1670990,CSM,CSM
2535082,CSM,CSM
3977934,CSM,CSM
1036240,CSM,CSM
176436,CSM,CSM
58359,CSM,CSM
22283,CSM,CSM
1073998,CSM,CSM
482173,CSM,CSM
1505,CSM,CSM
829215,CSM,CSM
1813194,CSM,CSM
2094992,CSM,CSM
750715,CSM,CSM
581635,CSM,CSM
476319,CSM,CSM
590409,CSM,CSM
34059,CSM,CSM
95715,CSM,CSM
2676116,CSM,CSM
719347,CSM,CSM
2296230,CSM,CSM
1021110,CSM,CSM
565053,CSM,CSM
1050998,CSM,CSM
115815,CSM,CSM
139311,CSM,CSM
742477,CSM,CSM
3397700,CSM,CSM
1915092,CSM,CSM
273963,CSM,CSM
2056390,CSM,CSM
657,CSM,CSM
920040,CSM,CSM
32463,CSM,CSM
528097,CSM,CSM
554099,CSM,CSM
840223,CSM,CSM
20878,CSM,CSM
739019,CSM,CSM
887644,CSM,CSM
2482328,CSM,CSM
2368542,CSM,CSM
147268,CSM,CSM
281533,CSM,CSM
11789,CSM,CSM
2748768,CSM,CSM
1290672,CSM,CSM
837467,CSM,CSM
972216,CSM,CSM
2314698,CSM,CSM
128851,CSM,CSM
2917696,CSM,CSM
376317,CSM,CSM
420469,CSM,CSM
392433,CSM,CSM
22840,CSM,CSM
1751994,CSM,CSM
68257,CSM,CSM
103266,CSM,CSM
144,CSM,CSM
175818,CSM,CSM
2160074,CSM,CSM
45288,CSM,CSM
737146,CSM,CSM
13283,CSM,CSM
45657,CSM,CSM
3841078,CSM,CSM
32695,CSM,CSM
96631,CSM,CSM
2543074,CSM,CSM
551397,CSM,CSM
49091,CSM,CSM
832055,CSM,CSM
757773,CSM,CSM
68862,CSM,CSM
536733,CSM,CSM
202807,CSM,CSM
1451686,CSM,CSM
15367,CSM,CSM
34435,CSM,CSM
994094,CSM,CSM
745329,CSM,CSM
1944708,CSM,CSM
15032,CSM,CSM
381,CSM,CSM
72830,CSM,CSM
842573,CSM,CSM
244231,CSM,CSM
1451358,CSM,CSM
2062396,CSM,CSM
106779,CSM,CSM
1128914,CSM,CSM
226889,CSM,CSM
6038,CSM,CSM
911240,CSM,CSM
2707676,CSM,CSM
1570888,CSM,CSM
1070924,CSM,CSM
553639,CSM,CSM
17137,CSM,CSM
3502726,CSM,CSM
579787,CSM,CSM
4390046,CSM,CSM
73365,CSM,CSM
528991,CSM,CSM
921482,CSM,CSM
1478562,CSM,CSM
2973544,CSM,CSM
147,CSM,CSM
745453,CSM,CSM
872208,CSM,CSM
146088,CSM,CSM
30549,CSM,CSM
828221,CSM,CSM
1270594,CSM,CSM
1050716,CSM,CSM
1705,CSM,CSM
1340656,CSM,CSM
131379,CSM,CSM
3699,CSM,CSM
3061118,CSM,CSM
537761,CSM,CSM
3087702,CSM,CSM
380401,CSM,CSM
3711106,CSM,CSM
106109,CSM,CSM
3907460,CSM,CSM
123622,CSM,CSM
534591,CSM,CSM
174296,CSM,CSM
548421,CSM,CSM
5056,CSM,CSM
832203,CSM,CSM
3510254,CSM,CSM
1482690,CSM,CSM
93634,CSM,CSM
2193776,CSM,CSM
639077,CSM,CSM
137107,CSM,CSM
1006506,CSM,CSM
1743442,CSM,CSM
61330,CSM,CSM
54035,CSM,CSM
1382,CSM,CSM
2108800,CSM,CSM
2060210,CSM,CSM
23783,CSM,CSM
891602,CSM,CSM
85755,CSM,CSM
2732968,CSM,CSM
3709280,CSM,CSM
1939660,CSM,CSM
2837320,CSM,CSM
415093,CSM,CSM
735381,CSM,CSM
721647,CSM,CSM
2864306,CSM,CSM
12616,CSM,CSM
2957234,CSM,CSM
1424926,CSM,CSM
37751,CSM,CSM
898020,CSM,CSM
34535,CSM,CSM
2348454,CSM,CSM
1394484,CSM,CSM
720651,CSM,CSM
928328,CSM,CSM
42220,CSM,CSM
2703632,CSM,CSM
67665,CSM,CSM
68492,CSM,CSM
53144,CSM,CSM
2415952,CSM,CSM
1478,CSM,CSM
1505320,CSM,CSM
214752,CSM,CSM
647807,CSM,CSM
745423,CSM,CSM
1127088,CSM,CSM
109571,CSM,CSM
1336698,CSM,CSM
1054,CSM,CSM
3503,CSM,CSM
217,CSM,CSM
1129478,CSM,CSM
705587,CSM,CSM
3759574,CSM,CSM
1482012,CSM,CSM
1128912,CSM,CSM
3058780,CSM,CSM
1873918,CSM,CSM
1888178,CSM,CSM
755207,CSM,CSM
657057,CSM,CSM
632285,CSM,CSM
32423,CSM,CSM
3177706,CSM,CSM
23070,CSM,CSM
1390922,CSM,CSM
580829,CSM,CSM
16184,CSM,CSM
3613016,CSM,CSM
3306022,CSM,CSM
3871008,CSM,CSM
2473196,CSM,CSM
929714,CSM,CSM
3125668,CSM,CSM
993926,CSM,CSM
1788538,CSM,CSM
1740464,CSM,CSM
1327662,CSM,CSM
1314916,CSM,CSM
84721,CSM,CSM
502,CSM,CSM
2545428,CSM,CSM
127503,CSM,CSM
2554464,CSM,CSM
2301662,CSM,CSM
1453252,CSM,CSM
526423,CSM,CSM
678546,CSM,CSM
3044142,CSM,CSM
2353602,CSM,CSM
543821,CSM,CSM
1099982,CSM,CSM
16669,CSM,CSM
188548,CSM,CSM
2667166,CSM,CSM
2545784,CSM,CSM
1416918,CSM,CSM
1311368,CSM,CSM
214546,CSM,CSM
3018794,CSM,CSM
3807252,CSM,CSM
2368076,CSM,CSM
557635,CSM,CSM
23200,CSM,CSM
2092292,CSM,CSM
95284,CSM,CSM
4123194,CSM,CSM
547943,CSM,CSM
3874410,CSM,CSM
382803,CSM,CSM
747543,CSM,CSM
1928170,CSM,CSM
51811,CSM,CSM
4381322,CSM,CSM
888800,CSM,CSM
42548,CSM,CSM
648489,CSM,CSM
2629630,CSM,CSM
728363,CSM,CSM
3249968,CSM,CSM
162870,CSM,CSM
2904358,CSM,CSM
1386746,CSM,CSM
453525,CSM,CSM
1847516,CSM,CSM
1345054,CSM,CSM
33237,CSM,CSM
1904342,CSM,CSM
4391450,CSM,CSM
3372638,CSM,CSM
934780,CSM,CSM
486533,CSM,CSM
61714,CSM,CSM
25222,CSM,CSM
1294136,CSM,CSM
843859,CSM,CSM
316363,CSM,CSM
917778,CSM,CSM
2221102,CSM,CSM
2544606,CSM,CSM
1557278,CSM,CSM
827499,CSM,CSM
1286062,CSM,CSM
1131202,CSM,CSM
1052558,CSM,CSM
602365,CSM,CSM
2844556,CSM,CSM
139492,CSM,CSM
1030840,CSM,CSM
530297,CSM,CSM
927570,CSM,CSM
3467826,CSM,CSM
3675146,CSM,CSM
2330,CSM,CSM
2489964,CSM,CSM
1051098,CSM,CSM
547425,CSM,CSM
15600,CSM,CSM
730381,CSM,CSM
441155,CSM,CSM
842879,CSM,CSM
155609,CSM,CSM
614479,CSM,CSM
2487848,CSM,CSM
4175454,CSM,CSM
3545928,CSM,CSM
212941,CSM,CSM
760141,CSM,CSM
758431,CSM,CSM
1279760,CSM,CSM
1127692,CSM,CSM
303213,CSM,CSM
1091386,CSM,CSM
828,CSM,CSM
4016008,CSM,CSM
841353,CSM,CSM
1429756,CSM,CSM
554373,CSM,CSM
568269,CSM,CSM
751955,CSM,CSM
78217,CSM,CSM
967352,CSM,CSM
1342816,CSM,CSM
106668,CSM,CSM
96945,CSM,CSM
917162,CSM,CSM
387353,CSM,CSM
1645696,CSM,CSM
338831,CSM,CSM
114428,CSM,CSM
25559,CSM,CSM
2454,CSM,CSM
4359392,CSM,CSM
3949170,CSM,CSM
397789,CSM,CSM
9681,CSM,CSM
3498338,CSM,CSM
27406,CSM,CSM
2947232,CSM,CSM
721847,CSM,CSM
935428,CSM,CSM
740147,CSM,CSM
746081,CSM,CSM
102256,CSM,CSM
75691,CSM,CSM
113161,CSM,CSM
216309,CSM,CSM
130248,CSM,CSM
2376252,CSM,CSM
657751,CSM,CSM
1425,CSM,CSM
138060,CSM,CSM
841281,CSM,CSM
4182370,CSM,CSM
892028,CSM,CSM
563983,CSM,CSM
1130,CSM,CSM
1237506,CSM,CSM
92382,CSM,CSM
889458,CSM,CSM
33984,CSM,CSM
564937,CSM,CSM
1009380,CSM,CSM
733335,CSM,CSM
169172,CSM,CSM
22255,CSM,CSM
637645,CSM,CSM
167976,CSM,CSM
3861768,CSM,CSM
480003,CSM,CSM
2137,CSM,CSM
100874,CSM,CSM
170141,CSM,CSM
750023,CSM,CSM
3414,CSM,CSM
152758,CSM,CSM
2353540,CSM,CSM
1125784,CSM,CSM
599,CSM,CSM
1688534,CSM,CSM
1060596,CSM,CSM
3605412,CSM,CSM
732927,CSM,CSM
889062,CSM,CSM
701979,CSM,CSM
705599,CSM,CSM
1488494,CSM,CSM
700657,CSM,CSM
64896,CSM,CSM
3078068,CSM,CSM
3616004,CSM,CSM
127324,CSM,CSM
1263724,CSM,CSM
2475116,CSM,CSM
1116666,CSM,CSM
11583,CSM,CSM
219489,CSM,CSM
749119,CSM,CSM
44,CSM,CSM
837103,CSM,CSM
3452824,CSM,CSM
983630,CSM,CSM
982508,CSM,CSM
2139226,CSM,CSM
1266516,CSM,CSM
946344,CSM,CSM
2071,CSM,CSM
692429,CSM,CSM
179322,CSM,CSM
461263,CSM,CSM
58993,CSM,CSM
580775,CSM,CSM
831445,CSM,CSM
1390960,CSM,CSM
3360978,CSM,CSM
14989,CSM,CSM
81121,CSM,CSM
3429994,CSM,CSM
3727626,CSM,CSM
3393494,CSM,CSM
2010,CSM,CSM
1542374,CSM,CSM
1934614,CSM,CSM
1297038,CSM,CSM
1608892,CSM,CSM
827965,CSM,CSM
219988,CSM,CSM
1753104,CSM,CSM
915966,CSM,CSM
83280,CSM,CSM
115735,CSM,CSM
4260966,CSM,CSM
3683928,CSM,CSM
42487,CSM,CSM
756805,CSM,CSM
3510270,CSM,CSM
7624,CSM,CSM
1014764,CSM,CSM
2930098,CSM,CSM
209267,CSM,CSM
90290,CSM,CSM
2760710,CSM,CSM
582725,CSM,CSM
1029612,CSM,CSM
477833,CSM,CSM
735291,CSM,CSM
190021,CSM,CSM
1131,CSM,CSM
91505,CSM,CSM
357289,CSM,CSM
2141390,CSM,CSM
835205,CSM,CSM
2877682,CSM,CSM
2913924,CSM,CSM
2565940,CSM,CSM
33303,CSM,CSM
45215,CSM,CSM
103944,CSM,CSM
2916662,CSM,CSM
1601114,CSM,CSM
3230286,CSM,CSM
2428836,CSM,CSM
756193,CSM,CSM
1022202,CSM,CSM
2479940,CSM,CSM
119088,CSM,CSM
566893,CSM,CSM
3020632,CSM,CSM
285107,CSM,CSM
1137282,CSM,CSM
2674510,CSM,CSM
2505856,CSM,CSM
24086,CSM,CSM
1460930,CSM,CSM
1092762,CSM,CSM
837415,CSM,CSM
512271,CSM,CSM
732393,CSM,CSM
26188,CSM,CSM
1471010,CSM,CSM
24175,CSM,CSM
3941,CSM,CSM
1050512,CSM,CSM
2510184,CSM,CSM
746867,CSM,CSM
4154424,CSM,CSM
12657,CSM,CSM
1367402,CSM,CSM
3628742,CSM,CSM
2613,CSM,CSM
611717,CSM,CSM
733257,CSM,CSM
323763,CSM,CSM
3041836,CSM,CSM
577675,CSM,CSM
734843,CSM,CSM
159236,CSM,CSM
829479,CSM,CSM
749257,CSM,CSM
2651608,CSM,CSM
3035678,CSM,CSM
1111584,CSM,CSM
1023962,CSM,CSM
757991,CSM,CSM
1032968,CSM,CSM
221703,CSM,CSM
3200584,CSM,CSM
948376,CSM,CSM
2130024,CSM,CSM
730041,CSM,CSM
22100,CSM,CSM
3669,CSM,CSM
642139,CSM,CSM
491435,CSM,CSM
1138,CSM,CSM
8916,CSM,CSM
747227,CSM,CSM
3498330,CSM,CSM
7052,CSM,CSM
740399,CSM,CSM
713919,CSM,CSM
388537,CSM,CSM
715361,CSM,CSM
2279070,CSM,CSM
17026,CSM,CSM
3255012,CSM,CSM
948990,CSM,CSM
4211196,CSM,CSM
62728,CSM,CSM
1085590,CSM,CSM
3723580,CSM,CSM
1483762,CSM,CSM
265695,CSM,CSM
327,CSM,CSM
3509576,CSM,CSM
4336200,CSM,CSM
3774906,CSM,CSM
2376186,CSM,CSM
203538,CSM,CSM
31674,CSM,CSM
897582,CSM,CSM
69975,CSM,CSM
753,CSM,CSM
512429,CSM,CSM
1122524,CSM,CSM
303569,CSM,CSM
3134276,CSM,CSM
232014,CSM,CSM
501845,CSM,CSM
908610,CSM,CSM
354439,CSM,CSM
1018094,CSM,CSM
839783,CSM,CSM
2796100,CSM,CSM
1103044,CSM,CSM
4399882,CSM,CSM
128620,CSM,CSM
2149004,CSM,CSM
7818,CSM,CSM
740049,CSM,CSM
2912440,CSM,CSM
834,CSM,CSM
2133736,CSM,CSM
1954698,CSM,CSM
2943,CSM,CSM
158909,CSM,CSM
3437272,CSM,CSM
2346828,CSM,CSM
3773852,CSM,CSM
1432888,CSM,CSM
1007674,CSM,CSM
2284814,CSM,CSM
1728208,CSM,CSM
420629,CSM,CSM
745719,CSM,CSM
232,CSM,CSM
2430734,CSM,CSM
354431,CSM,CSM
278607,CSM,CSM
267183,CSM,CSM
4062402,CSM,CSM
3181926,CSM,CSM
3372286,CSM,CSM
2965394,CSM,CSM
2668156,CSM,CSM
842167,CSM,CSM
827955,CSM,CSM
14834,CSM,CSM
3019320,CSM,CSM
119687,CSM,CSM
837867,CSM,CSM
836583,CSM,CSM
423467,CSM,CSM
80292,CSM,CSM
508087,CSM,CSM
3387060,CSM,CSM
99571,CSM,CSM
739559,CSM,CSM
100076,CSM,CSM
4308,CSM,CSM
552113,CSM,CSM
1038900,CSM,CSM
1319,CSM,CSM
4084692,CSM,CSM
507473,CSM,CSM
512265,CSM,CSM
2473424,CSM,CSM
1040248,CSM,CSM
733309,CSM,CSM
1750822,CSM,CSM
1793586,CSM,CSM
1833164,CSM,CSM
669419,CSM,CSM
336845,CSM,CSM
832945,CSM,CSM
3487972,CSM,CSM
827983,CSM,CSM
2231746,CSM,CSM
1115620,CSM,CSM
21725,CSM,CSM
531293,CSM,CSM
3903358,CSM,CSM
963068,CSM,CSM
154662,CSM,CSM
1592268,CSM,CSM
1524718,CSM,CSM
14705,CSM,CSM
252,CSM,CSM
586915,CSM,CSM
2496214,CSM,CSM
4901,CSM,CSM
104478,CSM,CSM
747219,CSM,CSM
3067986,CSM,CSM
8728,CSM,CSM
696015,CSM,CSM
1280878,CSM,CSM
575301,CSM,CSM
1068582,CSM,CSM
678875,CSM,CSM
121,CSM,CSM
1008386,CSM,CSM
3398032,CSM,CSM
1361286,CSM,CSM
4348244,CSM,CSM
836159,CSM,CSM
3606866,CSM,CSM
986404,CSM,CSM
10009,CSM,CSM
3084326,CSM,CSM
834559,CSM,CSM
2209840,CSM,CSM
3091416,CSM,CSM
4118478,CSM,CSM
839595,CSM,CSM
2855916,CSM,CSM
1110294,CSM,CSM
3273406,CSM,CSM
3138568,CSM,CSM
135950,CSM,CSM
329727,CSM,CSM
2395134,CSM,CSM
552385,CSM,CSM
1612126,CSM,CSM
828839,CSM,CSM
308863,CSM,CSM
537559,CSM,CSM
1673600,CSM,CSM
2182248,CSM,CSM
4276048,CSM,CSM
3662644,CSM,CSM
943614,CSM,CSM
2138736,CSM,CSM
720413,CSM,CSM
841139,CSM,CSM
641113,CSM,CSM
575103,CSM,CSM
537791,CSM,CSM
2860680,CSM,CSM
3793766,CSM,CSM
50815,CSM,CSM
1337948,CSM,CSM
626409,CSM,CSM
841261,CSM,CSM
3180452,CSM,CSM
3007296,CSM,CSM
758607,CSM,CSM
1659526,CSM,CSM
583981,CSM,CSM
1942576,CSM,CSM
3799610,CSM,CSM
413081,CSM,CSM
3164962,CSM,CSM
1097942,CSM,CSM
51605,CSM,CSM
896244,CSM,CSM
926990,CSM,CSM
1488662,CSM,CSM
664331,CSM,CSM
214168,CSM,CSM
1128806,CSM,CSM
888870,CSM,CSM
10914,CSM,CSM
1025316,CSM,CSM
2094160,CSM,CSM
4496,CSM,CSM
4367246,CSM,CSM
149297,CSM,CSM
6577,CSM,CSM
668513,CSM,CSM
1502,CSM,CSM
4117250,CSM,CSM
15620,CSM,CSM
1967502,CSM,CSM
683503,CSM,CSM
687919,CSM,CSM
1851,CSM,CSM
3425994,CSM,CSM
683401,CSM,CSM
1056080,CSM,CSM
2108412,CSM,CSM
2039078,CSM,CSM
594193,CSM,CSM
54977,CSM,CSM
3429790,CSM,CSM
1262420,CSM,CSM
3680722,CSM,CSM
2598,CSM,CSM
4324478,CSM,CSM
3553664,CSM,CSM
1133950,CSM,CSM
3398042,CSM,CSM
2544838,CSM,CSM
2706110,CSM,CSM
1879954,CSM,CSM
1487808,CSM,CSM
2079188,CSM,CSM
2567530,CSM,CSM
3055694,CSM,CSM
76964,CSM,CSM
719937,CSM,CSM
112913,CSM,CSM
9629,CSM,CSM
3117730,CSM,CSM
544943,CSM,CSM
3977698,CSM,CSM
11249,CSM,CSM
3221138,CSM,CSM
1400586,CSM,CSM
397,CSM,CSM
1225948,CSM,CSM
1206,CSM,CSM
3728018,CSM,CSM
986352,CSM,CSM
897266,CSM,CSM
63897,CSM,CSM
887440,CSM,CSM
3070434,CSM,CSM
24660,CSM,CSM
3398384,CSM,CSM
603865,CSM,CSM
916328,CSM,CSM
11667,CSM,CSM
3196062,CSM,CSM
2211352,CSM,CSM
993198,CSM,CSM
23551,CSM,CSM
599319,CSM,CSM
739057,CSM,CSM
3264566,CSM,CSM
3890528,CSM,CSM
2176092,CSM,CSM
2493632,CSM,CSM
